"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-01-30","robo a casa habitacion","-103.471627","19.689901","constituyentes","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-31","abuso sexual infantil","-103.336614","19.69597","lazaro cardenas","tamazula de gordiano","85","5:30","la libertad y la seguridad sexual","interior"
"2017-01-06","robo de autopartes","-103.455971","19.697987","lomas altas","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-19","lesiones dolosas","-103.479183","19.703162","ejidal","zapotlan el grande","23","5:30","la vida y la integridad corporal","interior"
"2017-01-04","lesiones dolosas","-103.457337","19.723169","ciudad guzman","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-01-09","lesiones dolosas","-103.457451","19.697562","lomas de zapotlan","zapotlan el grande","23","5:30","la vida y la integridad corporal","interior"
"2017-01-26","robo a int de vehiculos","-103.477713","19.699241","ejidal","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-17","robo a int de vehiculos","-103.478136","19.705096","villas de san isidro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-11","lesiones dolosas","-103.476216","19.795513","san sebastian del sur","gomez farias","79","17:45","la vida y la integridad corporal","interior"
"2017-01-30","violencia familiar","-103.482877","19.821036","san andres","gomez farias","79","5:30","la familia","interior"
"2017-01-10","robo a negocio","-103.4703","19.687519","1 de mayo","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-20","robo a vehiculos particulares","-103.465411","19.704616","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-02","robo a vehiculos particulares","-103.465411","19.704616","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-11","robo a negocio","-103.3777","19.554018","tuxpan","tuxpan","108","5:30","el patrimonio","interior"
"2017-01-01","violencia familiar","-103.3663","19.562202","lazaro cardenas","tuxpan","108","5:30","la familia","interior"
"2017-01-16","violencia familiar","-103.478157","19.713966","las haciendas","zapotlan el grande","23","5:30","la familia","interior"
"2017-01-02","robo a negocio","-103.465411","19.704616","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-30","robo a casa habitacion","-103.4703","19.715361","villas de calderon","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-31","robo a negocio","-103.465451","19.703759","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-02","robo a negocio","-103.465411","19.704616","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-14","robo a carga pesada","-103.422291","19.530648","no disponible","tuxpan","108","17:45","el patrimonio","interior"
"2017-01-12","robo de autopartes","-103.386991","19.556173","tuxpan","tuxpan","108","17:45","el patrimonio","interior"
"2017-01-26","robo a casa habitacion","-103.462742","19.686031","san felipe","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-10","robo a casa habitacion","-103.511156","19.57107","los mazos","tuxpan","108","17:45","el patrimonio","interior"
"2017-01-11","lesiones dolosas","-103.456154","19.697431","lomas de zapotlan","zapotlan el grande","23","5:30","la vida y la integridad corporal","interior"
"2017-01-25","homicidio doloso","-103.287105","19.688442","soyatlan de afuera","tamazula de gordiano","85","5:30","la vida y la integridad corporal","interior"
"2017-01-18","robo a casa habitacion","-103.378015","19.2535","pihuamo","pihuamo","65","5:30","el patrimonio","interior"
"2017-01-31","robo a casa habitacion","-103.470233","19.67797","otilio montano","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-04","robo de motocicleta","-103.460726","19.684586","solidaridad","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-19","lesiones dolosas","-103.464235","19.686057","solidaridad","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-01-31","lesiones dolosas","-103.416795","19.626805","zapotiltic","zapotiltic","121","17:45","la vida y la integridad corporal","interior"
"2017-01-30","robo a vehiculos particulares","-103.574324","19.708973","atequizayan","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-25","robo a negocio","-103.476396","19.712964","los camichines","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-08","homicidio doloso","-103.47154","19.700273","santa rosa","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-01-11","robo a vehiculos particulares","-103.419555","19.630205","zapotiltic","zapotiltic","121","5:30","el patrimonio","interior"
"2017-01-06","lesiones dolosas","-103.463927","19.70439","ciudad guzman centro","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-01-17","lesiones dolosas","-103.375943","19.543404","paso blanco","tuxpan","108","17:45","la vida y la integridad corporal","interior"
"2017-01-04","violencia familiar","-103.459872","19.721934","ciudad guzman centro","zapotlan el grande","23","17:45","la familia","interior"
"2017-01-14","robo a carga pesada","-103.379355","19.664986","no disponible","zapotiltic","121","17:45","el patrimonio","interior"
"2017-01-12","robo a casa habitacion","-103.467844","19.703316","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-13","robo a casa habitacion","-103.524452","19.617615","el fresnito (la mesa)","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-03","robo a vehiculos particulares","-103.320444","19.465396","no disponible","tecalitlan","87","5:30","el patrimonio","interior"
"2017-01-24","robo a casa habitacion","-103.463141","19.686121","san felipe","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-16","violencia familiar","-103.457386","19.722647","los bomberos","zapotlan el grande","23","17:45","la familia","interior"
"2017-01-06","robo de motocicleta","-103.483324","19.702849","ciudad guzman","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-04","robo a negocio","-103.460909","19.720765","mansiones del real","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-10","robo a negocio","-103.462162","19.707138","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-08","abuso sexual infantil","-103.455047","19.703649","cruz blanca","zapotlan el grande","23","5:30","la libertad y la seguridad sexual","interior"
"2017-01-25","violencia familiar","-103.460307","19.693586","ciudad guzman centro","zapotlan el grande","23","17:45","la familia","interior"
"2017-01-19","homicidio doloso","-103.444868","19.641426","huescalapa","zapotiltic","121","5:30","la vida y la integridad corporal","interior"
"2017-01-25","robo de autopartes","-103.364224","19.604904","no disponible","zapotiltic","121","17:45","el patrimonio","interior"
"2017-02-03","robo a vehiculos particulares","-103.476004","19.684333","miguel hidalgo","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-02-02","abuso sexual infantil","-103.463719","19.820874","la quinta","gomez farias","79","17:45","la libertad y la seguridad sexual","interior"
"2017-02-21","robo de motocicleta","-103.470416","19.709239","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-02-14","robo a vehiculos particulares","-103.466741","19.711548","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-01","abuso sexual infantil","-103.474513","19.691729","constituyentes","zapotlan el grande","23","17:45","la libertad y la seguridad sexual","interior"
"2017-02-21","robo a carga pesada","-103.164902","19.405557","no disponible","tecalitlan","87","17:45","el patrimonio","interior"
"2017-02-13","lesiones dolosas","-103.367041","19.552235","miguel hidalgo","tuxpan","108","17:45","la vida y la integridad corporal","interior"
"2017-02-27","robo a casa habitacion","-103.470389","19.676995","otilio montano","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-07","robo a casa habitacion","-103.465252","19.707587","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-20","lesiones dolosas","-103.465414","19.704616","ciudad guzman centro","zapotlan el grande","23","5:30","la vida y la integridad corporal","interior"
