"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-01-09","robo a vehiculos particulares","-103.330511","20.332691","las trojes","jocotepec","50","5:30","el patrimonio","interior"
"2017-01-10","lesiones dolosas","-103.19443","20.303434","plaza de toros","chapala","30","17:45","la vida y la integridad corporal","interior"
"2017-01-24","robo casa habitacion","-103.434389","20.281706","la loma","jocotepec","50","5:30","el patrimonio","interior"
"2017-01-08","lesiones dolosas","-103.130251","20.330929","san nicolas de ibarra","chapala","30","17:45","la vida y la integridad corporal","interior"
"2017-01-24","robo a negocio","-103.223548","20.291839","ribera del pilar","chapala","30","5:30","el patrimonio","interior"
"2017-01-10","robo a persona","-103.431071","20.282911","centro","jocotepec","50","17:45","el patrimonio","interior"
"2017-01-12","lesiones dolosas","-103.057057","20.154155","popular","tizapan el alto","96","5:30","la vida y la integridad corporal","interior"
"2017-01-14","homicidio doloso","-103.429499","20.275777","unidad deportiva sur","jocotepec","50","17:45","la vida y la integridad corporal","interior"
"2017-01-25","robo a vehiculos particulares","-103.195659","20.290248","lourdes","chapala","30","17:45","el patrimonio","interior"
"2017-01-11","lesiones dolosas","-103.189489","20.292918","chapala centro","chapala","30","5:30","la vida y la integridad corporal","interior"
"2017-01-27","robo casa habitacion","-103.537133","20.390442","el molino","jocotepec","50","5:30","el patrimonio","interior"
"2017-01-18","robo a persona","-103.515704","20.34836","no disponible","jocotepec","50","17:45","el patrimonio","interior"
"2017-01-12","robo casa habitacion","-103.191729","20.289832","chapala centro","chapala","30","5:30","el patrimonio","interior"
"2017-01-17","lesiones dolosas","-103.05663","20.155433","popular","tizapan el alto","96","17:45","la vida y la integridad corporal","interior"
"2017-01-03","abuso sexual infantil","-103.190261","20.304771","gastronomica","chapala","30","5:30","la libertad y la seguridad sexual","interior"
"2017-01-05","robo a vehiculos particulares","-103.132603","20.393457","atotonilquillo","chapala","30","17:45","el patrimonio","interior"
"2017-01-24","robo casa habitacion","-103.431071","20.282911","centro","jocotepec","50","5:30","el patrimonio","interior"
"2017-01-18","robo a vehiculos particulares","-103.181777","20.296998","nuevo chapala","chapala","30","17:45","el patrimonio","interior"
"2017-01-11","robo casa habitacion","-103.021961","19.915396","mazamitla","mazamitla","59","17:45","el patrimonio","interior"
"2017-01-18","robo a negocio","-103.020163","19.915167","mazamitla","mazamitla","59","5:30","el patrimonio","interior"
"2017-01-03","robo a persona","-103.147691","20.320621","no disponible","chapala","30","5:30","el patrimonio","interior"
"2017-01-12","lesiones dolosas","-103.539096","20.389781","el molino","jocotepec","50","5:30","la vida y la integridad corporal","interior"
"2017-01-20","robo a negocio","-103.047958","20.164389","lazaro cardenas y unidad","tizapan el alto","96","5:30","el patrimonio","interior"
"2017-02-08","robo casa habitacion","-103.272764","20.301733","ajijic","chapala","30","5:30","el patrimonio","interior"
"2017-02-22","lesiones dolosas","-103.19059","20.292267","chapala centro","chapala","30","5:30","la vida y la integridad corporal","interior"
"2017-02-24","robo casa habitacion","-103.193811","20.296003","tepehua","chapala","30","5:30","el patrimonio","interior"
"2017-02-14","violencia familiar","-103.427875","20.282399","virgen de guadalupe 2","jocotepec","50","17:45","la familia","interior"
"2017-02-28","homicidio doloso","-103.193538","20.292279","san miguel","chapala","30","5:30","la vida y la integridad corporal","interior"
"2017-02-02","robo a carga pesada","-103.127957","20.327395","san nicolas de ibarra","chapala","30","17:45","el patrimonio","interior"
"2017-02-20","robo a vehiculos particulares","-103.305991","20.198354","san luis soyatlan","tuxcueca","107","5:30","el patrimonio","interior"
"2017-02-02","homicidio doloso","-103.129758","20.325771","san nicolas de ibarra","chapala","30","17:45","la vida y la integridad corporal","interior"
"2017-02-08","robo a negocio","-103.392731","20.293291","el chante","jocotepec","50","17:45","el patrimonio","interior"
"2017-02-10","robo a negocio","-103.192774","20.303698","plaza de toros","chapala","30","5:30","el patrimonio","interior"
"2017-02-20","robo a vehiculos particulares","-103.048393","20.158892","davalos flores","tizapan el alto","96","5:30","el patrimonio","interior"
"2017-02-26","lesiones dolosas","-103.194871","20.29381","tepehua","chapala","30","17:45","la vida y la integridad corporal","interior"
"2017-02-21","robo a vehiculos particulares","-103.191855","20.042308","no disponible","concepcion de buenos aires","26","5:30","el patrimonio","interior"
"2017-02-10","robo casa habitacion","-103.189528","20.29305","chapala centro","chapala","30","17:45","el patrimonio","interior"
"2017-02-14","violencia familiar","-103.198773","20.304103","santa maria","chapala","30","5:30","la familia","interior"
"2017-02-11","homicidio doloso","-103.490554","20.346983","no disponible","jocotepec","50","17:45","la vida y la integridad corporal","interior"
"2017-02-27","robo a vehiculos particulares","-103.264644","20.300107","ajijic","chapala","30","5:30","el patrimonio","interior"
"2017-02-28","robo a persona","-103.18602","20.28838","la cristiania","chapala","30","17:45","el patrimonio","interior"
"2017-02-07","violencia familiar","-103.196945","20.305638","santa maria","chapala","30","17:45","la familia","interior"
"2017-02-08","robo casa habitacion","-103.405579","20.292451","no disponible","jocotepec","50","17:45","el patrimonio","interior"
"2017-02-21","robo casa habitacion","-103.127366","20.328724","san nicolas de ibarra","chapala","30","5:30","el patrimonio","interior"
"2017-02-22","robo a vehiculos particulares","-103.201003","20.306628","la cascada","chapala","30","17:45","el patrimonio","interior"
"2017-02-15","abuso sexual infantil","-103.424324","20.286992","nextipac","jocotepec","50","5:30","la libertad y la seguridad sexual","interior"
"2017-02-17","robo a carga pesada","-103.530948","20.383229","el molino","jocotepec","50","5:30","el patrimonio","interior"
"2017-02-13","robo casa habitacion","-103.533893","20.388981","el molino","jocotepec","50","5:30","el patrimonio","interior"
"2017-02-13","lesiones dolosas","-103.48135","20.325285","zapotitlan de hidalgo","jocotepec","50","5:30","la vida y la integridad corporal","interior"
"2017-02-08","lesiones dolosas","-103.199616","20.304039","santa maria","chapala","30","17:45","la vida y la integridad corporal","interior"
