"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica","ID_municipio_unico"
"2018-02-23","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2018-03-26","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2018-04-19","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Tizapán el Alto",96,"N.D.","La vida y la integridad corporal","Interior","MUN096"
"2018-08-21","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2018-11-12","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2018-11-13","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Mazamitla",59,"N.D.","La vida y la integridad corporal","Interior","MUN059"
"2018-04-12","Robo a int de vehículos",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-09-03","Robo a int de vehículos",NA,NA,"NO DISPONIBLE","Mazamitla",59,"N.D.","El patrimonio","Interior","MUN059"
"2018-01-15","Robo a negocio",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-01-18","Robo a negocio",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-04-03","Robo a negocio",NA,NA,"NO DISPONIBLE","Mazamitla",59,"N.D.","El patrimonio","Interior","MUN059"
"2018-04-06","Robo a negocio",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-04-22","Robo a negocio",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-05-23","Robo a negocio",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-12-31","Robo a negocio",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-06-05","Robo a persona",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-06-26","Robo a persona",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-04-05","Robo a persona",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-11-13","Robo a persona",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-01-02","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Mazamitla",59,"N.D.","El patrimonio","Interior","MUN059"
"2018-01-30","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-04-05","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-04-24","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Mazamitla",59,"N.D.","El patrimonio","Interior","MUN059"
"2018-04-27","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-05-24","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-07-30","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-08-22","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-09-19","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-10-11","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-12-10","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Tizapán el Alto",96,"N.D.","El patrimonio","Interior","MUN096"
"2018-04-04","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-03-26","Robo casa habitación",NA,NA,"NO DISPONIBLE","Mazamitla",59,"N.D.","El patrimonio","Interior","MUN059"
"2018-09-14","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-01-02","Robo casa habitación",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-01-23","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-02-14","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-02-22","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-03-21","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-04-02","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-04-25","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-05-14","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-05-31","Robo casa habitación",NA,NA,"NO DISPONIBLE","Mazamitla",59,"N.D.","El patrimonio","Interior","MUN059"
"2018-08-30","Robo casa habitación",NA,NA,"NO DISPONIBLE","Mazamitla",59,"N.D.","El patrimonio","Interior","MUN059"
"2018-08-31","Robo casa habitación",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-10-11","Robo casa habitación",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-10-22","Robo casa habitación",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-11-10","Robo casa habitación",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-11-16","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-12-03","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-12-03","Robo casa habitación",NA,NA,"NO DISPONIBLE","Chapala",30,"N.D.","El patrimonio","Interior","MUN030"
"2018-04-20","Robo de autopartes",NA,NA,"NO DISPONIBLE","Jocotepec",50,"N.D.","El patrimonio","Interior","MUN050"
"2018-09-19","Robo de motocicleta",NA,NA,"NO DISPONIBLE","Tizapán el Alto",96,"N.D.","El patrimonio","Interior","MUN096"
"2018-04-01","Violación",NA,NA,"NO DISPONIBLE","Mazamitla",59,"N.D.","La libertad y la seguridad sexual","Interior","MUN059"
"2018-09-11","Violencia familiar",NA,NA,"NO DISPONIBLE","Tizapán el Alto",96,"N.D.","La familia","Interior","MUN096"
"2018-11-24","Violencia familiar",NA,NA,"NO DISPONIBLE","Tizapán el Alto",96,"N.D.","La familia","Interior","MUN096"
"2019-10-28","Abuso sexual infantil",-103.01575356318016,19.919300277460646,"LAS PEÑITAS","Mazamitla",59,"N.D.","La libertad y la seguridad sexual","Interior","MUN059"
"2019-08-21","Abuso sexual infantil",-103.47636558784457,20.323819679781735,"ZAPOTITLAN DE HIDALGO","Jocotepec",50,"N.D.","La libertad y la seguridad sexual","Interior","MUN050"
"2019-01-04","Abuso sexual infantil",-103.34120460901022,20.291863021022465,"SAN JUAN COSALA","Jocotepec",50,"N.D.","La libertad y la seguridad sexual","Interior","MUN050"
"2019-01-08","Abuso sexual infantil",-103.19183323199194,20.296499710164177,"PLAZA DE TOROS","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-04-14","Abuso sexual infantil",-103.2085197831735,20.29978616517538,"NO DISPONIBLE","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-05-24","Abuso sexual infantil",-103.2001522375017,20.30523588691209,"SANTA MARIA","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-05-30","Abuso sexual infantil",-103.19381532255527,20.29600606663697,"TEPEHUA","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-06-05","Abuso sexual infantil",-103.33306652219332,20.289886746650264,"SAN JUAN COSALA","Jocotepec",50,"N.D.","La libertad y la seguridad sexual","Interior","MUN050"
"2019-06-10","Abuso sexual infantil",-103.47487170066866,20.324852792558634,"ZAPOTITLAN DE HIDALGO","Jocotepec",50,"N.D.","La libertad y la seguridad sexual","Interior","MUN050"
"2019-06-24","Abuso sexual infantil",-103.3757239133523,20.33807092701123,"POTRERILLOS","Jocotepec",50,"N.D.","La libertad y la seguridad sexual","Interior","MUN050"
"2019-06-28","Abuso sexual infantil",-103.43632924301681,20.28747676064567,"ANIMA SOLA","Jocotepec",50,"N.D.","La libertad y la seguridad sexual","Interior","MUN050"
"2019-07-23","Abuso sexual infantil",-103.18948940272077,20.2929178210555,"CHAPALA CENTRO","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-08-01","Abuso sexual infantil",-103.19590167004928,20.295243172337628,"TEPEHUA","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-08-14","Abuso sexual infantil",-103.12473728620624,20.391845316521717,"ATOTONILQUILLO","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-08-15","Abuso sexual infantil",-103.44019904987658,20.28500950964104,"EL PANTEON","Jocotepec",50,"N.D.","La libertad y la seguridad sexual","Interior","MUN050"
"2019-08-16","Abuso sexual infantil",-103.19035048885479,20.293233476080022,"CHAPALA CENTRO","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-08-16","Abuso sexual infantil",-103.43111530445192,20.28811386851799,"JALISCO","Jocotepec",50,"N.D.","La libertad y la seguridad sexual","Interior","MUN050"
"2019-08-27","Abuso sexual infantil",-103.18948940272077,20.2929178210555,"CHAPALA CENTRO","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-09-05","Abuso sexual infantil",-103.36865048925875,20.22491509761776,"SAN CRISTOBAL ZAPOTITLAN","Jocotepec",50,"N.D.","La libertad y la seguridad sexual","Interior","MUN050"
"2019-11-08","Abuso sexual infantil",-103.0495929705193,20.16464798627854,"LAZARO CARDENAS Y UNIDAD","Tizapán el Alto",96,"N.D.","La libertad y la seguridad sexual","Interior","MUN096"
"2019-11-11","Abuso sexual infantil",-103.04272240098602,20.16091794525672,"CENTRO","Tizapán el Alto",96,"N.D.","La libertad y la seguridad sexual","Interior","MUN096"
"2019-11-26","Abuso sexual infantil",-103.25553656484809,20.302717038259473,"AJIJIC","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-12-01","Abuso sexual infantil",-103.10685567726787,19.922600147158633,"NO DISPONIBLE","Mazamitla",59,"N.D.","La libertad y la seguridad sexual","Interior","MUN059"
"2019-12-09","Abuso sexual infantil",-103.01387106925424,19.911144507010132,"LAS CANOITAS","Mazamitla",59,"N.D.","La libertad y la seguridad sexual","Interior","MUN059"
"2019-12-11","Abuso sexual infantil",-103.2020520629815,20.291437153185832,"LOURDES","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-12-16","Abuso sexual infantil",-103.26464457410889,20.300104506384233,"AJIJIC","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-12-17","Abuso sexual infantil",-103.20089170480104,20.305951187706807,"LA CASCADA","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-12-23","Abuso sexual infantil",-103.48805701648159,20.355669418911976,"HUEJOTITAN","Jocotepec",50,"N.D.","La libertad y la seguridad sexual","Interior","MUN050"
"2019-12-28","Abuso sexual infantil",-103.1908356128786,20.291236738819453,"CHAPALA CENTRO","Chapala",30,"N.D.","La libertad y la seguridad sexual","Interior","MUN030"
"2019-01-12","Homicidio doloso",-102.99374542027724,20.16701204812885,"MODELO EMILIANO ZAPATA","Tizapán el Alto",96,"N.D.","La vida y la integridad corporal","Interior","MUN096"
"2019-01-13","Homicidio doloso",-103.48805702273725,20.35566941589461,"HUEJOTITAN","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-01-29","Homicidio doloso",-103.19017889024464,20.2910839557996,"CHAPALA CENTRO","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-01","Homicidio doloso",-103.2417312563175,20.296988097878284,"SAN ANTONIO TLAYACAPAN","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-11","Homicidio doloso",-103.19315548714557,20.298051135418984,"PLAZA DE TOROS","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-11","Homicidio doloso",-103.19664360966839,20.304593193105145,"SANTA MARIA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-13","Homicidio doloso",-103.15769921790506,20.317324771965602,"SANTA CRUZ DE LA SOLEDAD","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-21","Homicidio doloso",-103.19196329430204,20.301043215072305,"PLAZA DE TOROS","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-23","Homicidio doloso",-103.18707902167253,20.3066635097114,"SAN JUDITAS O GUADALUPANA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-26","Homicidio doloso",-103.192277736541,20.298224481995316,"PLAZA DE TOROS","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-27","Homicidio doloso",-103.33527754142062,20.28415529362315,"SAN JUAN COSALA","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-03-04","Homicidio doloso",-103.19838402834824,20.30378721827339,"SANTA MARIA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-08","Homicidio doloso",-103.12945684484164,20.330148065209293,"SAN NICOLAS DE IBARRA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-09","Homicidio doloso",-103.24071140758431,20.29661791497423,"SAN ANTONIO TLAYACAPAN","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-13","Homicidio doloso",-103.19848559312673,20.2995851170279,"TEPEHUA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-13","Homicidio doloso",-103.43593030051491,20.282369359205614,"LOS MANGOS","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-03-16","Homicidio doloso",-103.19201603913332,20.28876032539757,"CHAPALA CENTRO","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-17","Homicidio doloso",-103.19124031960934,20.298527621177193,"PLAZA DE TOROS","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-04-09","Homicidio doloso",-103.34264725140396,20.28832109951202,"SAN JUAN COSALA","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-04-10","Homicidio doloso",-103.18178888798187,20.29493382528306,"LAS REDES","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-05-02","Homicidio doloso",-103.39391587751193,20.29321464648886,"EL CHANTE","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-05-18","Homicidio doloso",-103.43533999369042,20.291368932574443,"LA UNIDAD DEPORTIVA","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-05-28","Homicidio doloso",-103.12242463674866,20.385621784438403,"ATOTONILQUILLO","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-07-18","Homicidio doloso",-103.08955523189665,20.397439693635192,"PRESA CORONA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-07-19","Homicidio doloso",-103.11329899291465,20.396045208232703,"ATOTONILQUILLO","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-07-28","Homicidio doloso",-103.47856356899435,20.325963817787127,"ZAPOTITLAN DE HIDALGO","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-08-09","Homicidio doloso",-103.2717724440914,20.301340130632152,"AJIJIC","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-08-14","Homicidio doloso",-103.30609468493084,20.195630820507635,"SAN LUIS SOYATLAN","Tuxcueca",107,"N.D.","La vida y la integridad corporal","Interior","MUN107"
"2019-08-22","Homicidio doloso",-103.53495465829097,20.38882013292375,"EL MOLINO","Jocotepec",50,"07:53","La vida y la integridad corporal","Interior","MUN050"
"2019-08-26","Homicidio doloso",-103.24028494396119,20.29348789505468,"SAN ANTONIO TLAYACAPAN","Chapala",30,"00:20","La vida y la integridad corporal","Interior","MUN030"
"2019-08-28","Homicidio doloso",-103.15952444873201,20.317611834936134,"SANTA CRUZ DE LA SOLEDAD","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-09-04","Homicidio doloso",-103.37934728250617,20.29949728148722,"NO DISPONIBLE","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-09-16","Homicidio doloso",-103.43962985396452,20.285455202567423,"EL PANTEON","Jocotepec",50,"09:02","La vida y la integridad corporal","Interior","MUN050"
"2019-09-24","Homicidio doloso",-103.42944657446823,20.280113909375157,"UNIDAD DEPORTIVA SUR","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-09-28","Homicidio doloso",-103.53495465829097,20.38882013292375,"EL MOLINO","Jocotepec",50,"08:00","La vida y la integridad corporal","Interior","MUN050"
"2019-10-17","Homicidio doloso",-103.08407293241235,19.89510318447299,"NO DISPONIBLE","Mazamitla",59,"N.D.","La vida y la integridad corporal","Interior","MUN059"
"2019-10-20","Homicidio doloso",-103.4206390217171,20.284211657639567,"VIRGEN DE GUADALUPE 2","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-11-05","Homicidio doloso",-103.53495465829097,20.38882013292375,"EL MOLINO","Jocotepec",50,"16:46","La vida y la integridad corporal","Interior","MUN050"
"2019-11-24","Homicidio doloso",-103.11532316419525,20.391986513194343,"ATOTONILQUILLO","Chapala",30,"11:12","La vida y la integridad corporal","Interior","MUN030"
"2019-12-22","Homicidio doloso",-103.43031422159113,20.287040047267418,"JOCOTEPEC CENTRO","Jocotepec",50,"04:27","La vida y la integridad corporal","Interior","MUN050"
"2019-08-10","Lesiones dolosas",-103.01672769352555,19.930116159966698,"LAS LOMAS","Mazamitla",59,"21:30","La vida y la integridad corporal","Interior","MUN059"
"2019-01-01","Lesiones dolosas",-102.94068506952921,19.933236212072693,"VALLE DE JUAREZ","Valle de Juárez",112,"N.D.","La vida y la integridad corporal","Interior","MUN112"
"2019-01-02","Lesiones dolosas",-103.1865051351394,20.29361868465285,"LA PURISIMA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-01-08","Lesiones dolosas",-103.18948940626046,20.292917820459806,"CHAPALA CENTRO","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-01-08","Lesiones dolosas",-103.18948940626046,20.292917820459806,"CHAPALA CENTRO","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-01-10","Lesiones dolosas",-103.31073907941078,20.288669301670545,"NO DISPONIBLE","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-01-10","Lesiones dolosas",-103.03871464883746,20.15848305298325,"SANTA ANA","Tizapán el Alto",96,"N.D.","La vida y la integridad corporal","Interior","MUN096"
"2019-01-11","Lesiones dolosas",-103.42944658092048,20.28011390563882,"UNIDAD DEPORTIVA SUR","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-01-11","Lesiones dolosas",-103.34186981887956,20.29025000562226,"SAN JUAN COSALA","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-01-15","Lesiones dolosas",-103.19362068931547,20.29360396615341,"TEPEHUA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-01-17","Lesiones dolosas",-103.43670409046342,20.286405146228603,"EL PANTEON","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-01-17","Lesiones dolosas",-103.48777321762726,20.353614351645266,"HUEJOTITAN","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-01-31","Lesiones dolosas",-103.02196139613177,19.91539613643591,"MAZAMITLA","Mazamitla",59,"N.D.","La vida y la integridad corporal","Interior","MUN059"
"2019-02-10","Lesiones dolosas",-103.19133129439345,20.303466227626135,"GASTRONOMICA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-07","Lesiones dolosas",-103.04579200002723,20.17119242207058,"EL ATRACADERO","Tizapán el Alto",96,"N.D.","La vida y la integridad corporal","Interior","MUN096"
"2019-02-13","Lesiones dolosas",-103.25857258734419,20.300040646938204,"AJIJIC","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-16","Lesiones dolosas",-103.18670876098398,20.292741140626205,"LA PURISIMA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-18","Lesiones dolosas",-103.4308929264846,20.286216386778385,"JOCOTEPEC CENTRO","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-02-19","Lesiones dolosas",-103.2646445756209,20.300104498720998,"AJIJIC","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-20","Lesiones dolosas",-103.40130111730922,20.289773669993206,"EL CHANTE","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-02-21","Lesiones dolosas",-103.22354810500697,20.2918387647395,"RIBERA DEL PILAR","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-25","Lesiones dolosas",-103.26306159063672,20.30083039263429,"AJIJIC","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-25","Lesiones dolosas",-103.192277736541,20.298224481995316,"PLAZA DE TOROS","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-02-26","Lesiones dolosas",-103.23914085675895,20.29611904713065,"SAN ANTONIO TLAYACAPAN","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-03","Lesiones dolosas",-103.2646445756209,20.300104498720998,"AJIJIC","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-04","Lesiones dolosas",-103.11532316419525,20.391986513194343,"ATOTONILQUILLO","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-04","Lesiones dolosas",-103.19404089113968,20.300267169058017,"PLAZA DE TOROS","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-06","Lesiones dolosas",-103.25798351766389,20.300047412242282,"AJIJIC","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-11","Lesiones dolosas",-103.42844204516273,20.285623723931263,"NEXTIPAC","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-03-12","Lesiones dolosas",-103.24248543755412,20.29287537974404,"SAN ANTONIO TLAYACAPAN","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-12","Lesiones dolosas",-103.33777454153633,20.28996368838746,"SAN JUAN COSALA","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-03-13","Lesiones dolosas",-103.18948940626046,20.292917820459806,"CHAPALA CENTRO","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-20","Lesiones dolosas",-103.17352864173846,20.314787187124765,"NO DISPONIBLE","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-07","Lesiones dolosas",-103.27373578208609,20.300254272211475,"AJIJIC","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-21","Lesiones dolosas",-103.11532316419525,20.391986513194343,"ATOTONILQUILLO","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-20","Lesiones dolosas",-103.19362068931547,20.29360396615341,"TEPEHUA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-25","Lesiones dolosas",-103.05125403925935,20.157759082626136,"DAVALOS FLORES","Tizapán el Alto",96,"N.D.","La vida y la integridad corporal","Interior","MUN096"
"2019-03-27","Lesiones dolosas",-103.30665584099295,20.194702658740525,"SAN LUIS SOYATLAN","Tuxcueca",107,"N.D.","La vida y la integridad corporal","Interior","MUN107"
"2019-03-27","Lesiones dolosas",-103.19430721668162,20.28913706152333,"LOURDES","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-03-28","Lesiones dolosas",-103.01602148294609,19.922922264362725,"EL CHARCO","Mazamitla",59,"N.D.","La vida y la integridad corporal","Interior","MUN059"
"2019-03-28","Lesiones dolosas",-103.0484252660231,20.156379862828548,"DAVALOS FLORES","Tizapán el Alto",96,"N.D.","La vida y la integridad corporal","Interior","MUN096"
"2019-03-28","Lesiones dolosas",-103.04263118606451,20.162688812262548,"LAZARO CARDENAS Y UNIDAD","Tizapán el Alto",96,"N.D.","La vida y la integridad corporal","Interior","MUN096"
"2019-03-30","Lesiones dolosas",-103.03544754157696,20.15355859405064,"GUIZAR","Tizapán el Alto",96,"N.D.","La vida y la integridad corporal","Interior","MUN096"
"2019-04-01","Lesiones dolosas",-103.19649392331945,20.29589336240311,"TEPEHUA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-04-01","Lesiones dolosas",-103.4308929264846,20.286216386778385,"JOCOTEPEC CENTRO","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-04-04","Lesiones dolosas",-103.02369686098272,19.91769437664655,"MAZAMITLA","Mazamitla",59,"N.D.","La vida y la integridad corporal","Interior","MUN059"
"2019-04-05","Lesiones dolosas",-103.19838402834824,20.30378721827339,"SANTA MARIA","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-04-08","Lesiones dolosas",-103.26424888513723,20.301326046763528,"AJIJIC","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-04-08","Lesiones dolosas",-103.1841742051523,20.153237317761718,"TUXCUECA CENTRO","Tuxcueca",107,"N.D.","La vida y la integridad corporal","Interior","MUN107"
"2019-04-08","Lesiones dolosas",-103.18948940626046,20.292917820459806,"CHAPALA CENTRO","Chapala",30,"N.D.","La vida y la integridad corporal","Interior","MUN030"
"2019-04-09","Lesiones dolosas",-103.38189977373608,20.337045019563625,"POTRERILLOS","Jocotepec",50,"N.D.","La vida y la integridad corporal","Interior","MUN050"
"2019-04-09","Lesiones dolosas",-103.02339151809224,19.919942740029153,"MAZAMITLA","Mazamitla",59,"N.D.","La vida y la integridad corporal","Interior","MUN059"
