"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2023-06-11","Homicidio doloso",-104.74438300943234,19.268286546325033,"NO DISPONIBLE","Cihuatlán",22,"11:00","La vida y la integridad corporal","Interior"
"2023-10-01","Homicidio doloso",-104.82774852815831,19.3204820600305,"NO DISPONIBLE","La Huerta",43,"12:40","La vida y la integridad corporal","Interior"
"2023-07-09","Homicidio doloso",-104.70392860842286,19.22924156076805,"SAN PATRICIO (MELAQUE)","Cihuatlán",22,"18:00","La vida y la integridad corporal","Interior"
"2023-11-12","Homicidio doloso",-104.60254969821956,19.71932977653076,"CENTRO","Villa Purificación",68,"21:55","La vida y la integridad corporal","Interior"
"2023-10-18","Homicidio doloso",-104.1256837587544,19.47533914001202,"NO DISPONIBLE","Cuautitlán de García Barragán",27,"23:30","La vida y la integridad corporal","Interior"
"2023-10-23","Homicidio doloso",-104.77883207122929,19.2918672743579,"NO DISPONIBLE","La Huerta",43,"02:40","La vida y la integridad corporal","Interior"
"2023-09-25","Homicidio doloso",-104.43054364652608,19.611048677181607,"HERMENEGILDO GALEANA","Casimiro Castillo",21,"10:00","La vida y la integridad corporal","Interior"
"2023-07-11","Homicidio doloso",-104.54798846893591,19.231974141509532,"NO DISPONIBLE","Cihuatlán",22,"10:50","La vida y la integridad corporal","Interior"
"2023-03-01","Homicidio doloso",-104.68653833319199,19.23527903451108,"SANTA ROSA","Cihuatlán",22,"01:32","La vida y la integridad corporal","Interior"
"2023-10-18","Homicidio doloso",-105.39175936168415,20.013996521882913,"NUEVO SANTIAGO","Tomatlán",100,"14:50","La vida y la integridad corporal","Interior"
"2023-01-07","Homicidio doloso",-104.59344675364514,19.1870087056806,"NO DISPONIBLE","Cihuatlán",22,"23:20","La vida y la integridad corporal","Interior"
"2023-11-25","Homicidio doloso",-104.22817680109692,19.428947997801117,"NO DISPONIBLE","Cuautitlán de García Barragán",27,"N.D.","La vida y la integridad corporal","Interior"
"2023-12-15","Homicidio doloso",-105.0256880622986,19.695191069779547,"NO DISPONIBLE","La Huerta",43,"11:48","La vida y la integridad corporal","Interior"
"2023-11-08","Lesiones dolosas",-104.18429207974759,19.46894824263093,"AYOTITLAN","Cuautitlán de García Barragán",27,"07:30","La vida y la integridad corporal","Interior"
"2023-07-30","Lesiones dolosas",-104.70073784657282,19.223190376386366,"VILLA OBREGON","Cihuatlán",22,"01:00","La vida y la integridad corporal","Interior"
"2023-05-08","Lesiones dolosas",-104.55840152402575,19.23702290110758,"CENTRO","Cihuatlán",22,"04:00","La vida y la integridad corporal","Interior"
"2023-05-09","Lesiones dolosas",-104.55815543944362,19.2363260782587,"CENTRO","Cihuatlán",22,"11:00","La vida y la integridad corporal","Interior"
"2023-11-27","Lesiones dolosas",-104.5609896227599,19.241835492171454,"CENTRO","Cihuatlán",22,"13:30","La vida y la integridad corporal","Interior"
"2023-11-21","Lesiones dolosas",-104.78565614056707,19.28246833809997,"LA MANZANILLA","La Huerta",43,"14:00","La vida y la integridad corporal","Interior"
"2023-02-10","Lesiones dolosas",-104.78780754373867,19.280832466118632,"LA MANZANILLA","La Huerta",43,"14:00","La vida y la integridad corporal","Interior"
"2023-04-13","Lesiones dolosas",-104.18401631986278,19.48450197738314,"NO DISPONIBLE","Cuautitlán de García Barragán",27,"16:00","La vida y la integridad corporal","Interior"
"2023-04-24","Lesiones dolosas",-104.55430033710692,19.23795663121011,"CENTRO","Cihuatlán",22,"17:00","La vida y la integridad corporal","Interior"
"2023-11-27","Lesiones dolosas",-104.56206052323012,19.241006992834684,"CENTRO","Cihuatlán",22,"17:15","La vida y la integridad corporal","Interior"
"2023-09-04","Lesiones dolosas",-104.97067702809332,19.3830030774581,"NO DISPONIBLE","La Huerta",43,"18:00","La vida y la integridad corporal","Interior"
"2023-05-03","Lesiones dolosas",-104.71707093517209,19.51642427880854,"NO DISPONIBLE","La Huerta",43,"19:00","La vida y la integridad corporal","Interior"
"2023-11-24","Lesiones dolosas",-104.42962495060996,19.60693179736975,"CENTRO","Casimiro Castillo",21,"19:30","La vida y la integridad corporal","Interior"
"2023-05-02","Lesiones dolosas",-104.55645746480648,19.237183673469584,"CENTRO","Cihuatlán",22,"20:55","La vida y la integridad corporal","Interior"
"2023-02-23","Lesiones dolosas",-104.35932762170322,19.451124394912423,"CENTRO","Cuautitlán de García Barragán",27,"21:00","La vida y la integridad corporal","Interior"
